client,facility,system,id,type,name,units,category,device,sensor,device type,device ID,alias,[config] description,,processor,inputs,constants,calculation,function calls
Oxy,HornMountain,EPRMS,D180,Derived,Riser H Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser H to maintain its vertical position,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D181,Derived,Riser H VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser H from ocean currents,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D182,Derived,Riser H N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser H in the North–South direction,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D183,Derived,Riser H E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser H in the East–West direction,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D184,Derived,Riser H Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser H above the sea surface,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D185,Derived,Riser H BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D186,Derived,Riser H BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D187,Derived,Riser H BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D188,Derived,Riser H BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D189,Derived,Riser H BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D190,Derived,Riser H BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D191,Derived,Riser H BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D192,Derived,Riser H BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D193,Derived,Riser H Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D194,Derived,Riser H BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D195,Derived,Riser H BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D196,Derived,Riser H BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D197,Derived,Riser H BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D198,Derived,Riser H BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D199,Derived,Riser H BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D200,Derived,Riser H BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D201,Derived,Riser H BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D202,Derived,Riser H Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D203,Derived,Riser H Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser H,,Derived Riser H (P23),,,,
Oxy,HornMountain,EPRMS,D204,Derived,Riser I Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser I to maintain its vertical position,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D205,Derived,Riser I VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser I from ocean currents,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D206,Derived,Riser I N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser I in the North–South direction,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D207,Derived,Riser I E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser I in the East–West direction,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D208,Derived,Riser I Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser I above the sea surface,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D209,Derived,Riser I BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D210,Derived,Riser I BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D211,Derived,Riser I BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D212,Derived,Riser I BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D213,Derived,Riser I BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D214,Derived,Riser I BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D215,Derived,Riser I BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D216,Derived,Riser I BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D217,Derived,Riser I Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D218,Derived,Riser I BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D219,Derived,Riser I BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D220,Derived,Riser I BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D221,Derived,Riser I BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D222,Derived,Riser I BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D223,Derived,Riser I BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D224,Derived,Riser I BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D225,Derived,Riser I BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D226,Derived,Riser I Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D227,Derived,Riser I Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser I,,Derived Riser I (P24),,,,
Oxy,HornMountain,EPRMS,D228,Derived,Riser J Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser J to maintain its vertical position,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D229,Derived,Riser J VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser J from ocean currents,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D230,Derived,Riser J N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser J in the North–South direction,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D231,Derived,Riser J E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser J in the East–West direction,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D232,Derived,Riser J Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser J above the sea surface,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D233,Derived,Riser J BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D234,Derived,Riser J BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D235,Derived,Riser J BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D236,Derived,Riser J BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D237,Derived,Riser J BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D238,Derived,Riser J BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D239,Derived,Riser J BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D240,Derived,Riser J BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D241,Derived,Riser J Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D242,Derived,Riser J BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D243,Derived,Riser J BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D244,Derived,Riser J BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D245,Derived,Riser J BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D246,Derived,Riser J BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D247,Derived,Riser J BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D248,Derived,Riser J BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D249,Derived,Riser J BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D250,Derived,Riser J Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D251,Derived,Riser J Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser J,,Derived Riser J (P25),,,,
Oxy,HornMountain,EPRMS,D252,Derived,Riser L Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser L to maintain its vertical position,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D253,Derived,Riser L VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser L from ocean currents,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D254,Derived,Riser L N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser L in the North–South direction,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D255,Derived,Riser L E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser L in the East–West direction,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D256,Derived,Riser L Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser L above the sea surface,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D257,Derived,Riser L BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D258,Derived,Riser L BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D259,Derived,Riser L BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D260,Derived,Riser L BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D261,Derived,Riser L BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D262,Derived,Riser L BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D263,Derived,Riser L BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D264,Derived,Riser L BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D265,Derived,Riser L Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D266,Derived,Riser L BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D267,Derived,Riser L BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D268,Derived,Riser L BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D269,Derived,Riser L BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D270,Derived,Riser L BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D271,Derived,Riser L BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D272,Derived,Riser L BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D273,Derived,Riser L BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D274,Derived,Riser L Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D275,Derived,Riser L Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser L,,Derived Riser L (P26),,,,
Oxy,HornMountain,EPRMS,D276,Derived,Riser M Tension, kips,Direction,,,,,,Measures the total axial force acting on Riser M to maintain its vertical position,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D277,Derived,Riser M VIV, none,Distance,,,,,,Indicates vortex-induced vibration activity affecting Riser M from ocean currents,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D278,Derived,Riser M N/S Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser M in the North–South direction,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D279,Derived,Riser M E/W Bending, ft-kips,Direction,,,,,,Represents the bending moment on Riser M in the East–West direction,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D280,Derived,Riser M Freeboard, ft,Distance,,,,,,Measures the vertical distance from the waterline to the top of Riser M above the sea surface,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D281,Derived,Riser M BC5 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 5 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D282,Derived,Riser M BC6 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 6 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D283,Derived,Riser M BC7 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 7 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D284,Derived,Riser M BC8 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 8 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D285,Derived,Riser M BC9 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 9 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D286,Derived,Riser M BC10 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 10 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D287,Derived,Riser M BC11 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 11 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D288,Derived,Riser M BC12 Air Gap, ft,Distance,,,,,,Distance between the sea surface and buoyancy can 12 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D289,Derived,Riser M Stem Air Gap, ft,Distance,,,,,,Vertical gap between the sea surface and the lower stem section of Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D290,Derived,Riser M BC5 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 5 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D291,Derived,Riser M BC6 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 6 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D292,Derived,Riser M BC7 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 7 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D293,Derived,Riser M BC8 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 8 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D294,Derived,Riser M BC9 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 9 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D295,Derived,Riser M BC10 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 10 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D296,Derived,Riser M BC11 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 11 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D297,Derived,Riser M BC12 Buoyancy, kips,Distance,,,,,,Upward force provided by buoyancy can 12 on Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D298,Derived,Riser M Stem Buoyancy, kips,Distance,,,,,,Upward force from the stem portion of Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D299,Derived,Riser M Total Buoyancy, kips,Distance,,,,,,Combined buoyant force from all components of Riser M,,Derived Riser M (P27),,,,
Oxy,HornMountain,EPRMS,D300,Derived,Wave1 North OL, ft,Distance,,,,,N Airgap,Quality controlled distance of the Wave1 North Airgap sensor to the instantaneous water surface,,Derived North Airgap (P7),"Wave1 North
Archive Flag","Outlier RUNCOUNT
Outlier STDMUL","if (Archive Flag): Wave1 North OL = Wave1 North
else: remove_outliers2(Wave1 North) -> WinMon Doc: Air-Gap",remove_outliers2()
Oxy,HornMountain,EPRMS,D301,Derived,Wave2 South OL, ft,Distance,,,,,S Airgap,Quality controlled distance of the Wave2 South Airgap sensor to the instantaneous water surface,,Derived South Airgap (P8),"Wave2 South
Archive Flag","Outlier RUNCOUNT
Outlier STDMUL","if (Archive Flag): Wave2 South OL = Wave2 South
else: remove_outliers2(Wave2 South) -> WinMon Doc: Air-Gap",remove_outliers2()
Oxy,HornMountain,EPRMS,D302,Derived,1min 10m EC Wind Speed, knots,Distance,,,,,EC 1min Wind Spd 10m,1 minute and 10 minute running average of the wind speed measured at East Crane anemometer,"1minute running average of the quality controlled wind speed measured at east crane location, scaled to 10m above MWL elevation",Derived EC Wind (P14),"Archive Flag
EC Wind Speed","EC Wind Sensor Height
10METERSPERFT","EC Wind Speed with Factor = (1.11 * 1.0 / (1.0 + 0.137 * log(EC Wind Sensor Height /10METERSPERFT))) * EC Wind Speed
if (Archive Flag): EC Wind Speed with Factor
else: Running Average(EC Wind Speed with Factor)",
Oxy,HornMountain,EPRMS,D303,Derived,1min 10m WC Wind Speed, knots,Distance,,,,,WC 1min Wind Spd 10m,1 minute and 10 minute running average of the wind speed measured at West Crane anemometer,"1minute running average of the quality controlled wind speed measured at west crane location, scaled to 10m above MWL elevation",Derived WC Wind (P15),"Archive Flag
WC Wind Speed","WC Wind Sensor Height
10METERSPERFT","WC Wind Speed with Factor = (1.11 * 1.0 / (1.0 + 0.137 * log(WC Wind Sensor Height /10METERSPERFT))) * WC Wind Speed
if (Archive Flag): WC Wind Speed with Factor
else: Running Average(WC Wind Speed with Factor)",
Oxy,HornMountain,EPRMS,D304,Derived,1min 10m Best Wind Speed, knots,Distance,,,,,Best 1min Wind Spd 10m,1 minute and 10 minute running average of wind speed measured of the selected anemometer,"1minute running average of the highest wind speed from all available wind sensors, scaled to 10m above MWL elevation",Derived Best Wind (P16),"EC Wind Speed
WC Wind Speed
EC 1min 10m Wind Speed
WC 1min 10m Wind Speed",,WinMon Doc: Best Wind Logic,
Oxy,HornMountain,EPRMS,D305,Derived,Platform Offset, ft,Distance,,,,,,Calculated horizontal plane offset of the platform from the platform reference position,,Derived Combo GPS (P12),"COMBO Spar Northings
COMBO Spar Eastings",,WinMon Doc: Combo PQ Offset,
Oxy,HornMountain,EPRMS,D306,Derived,Platform Offset Dir, degT,Direction,,,,,,"Angle clockwise of True North, of an imaginary line from the platform reference position to the instantaneous platform origin",,Derived Combo GPS (P12),"COMBO Spar Northings
COMBO Spar Eastings",DEGPERRAD,WinMon Doc: Combo PQ Offset Direction,fixangle()
,,,C1,config,LVDT BU1 SW Slope 1,,,,,,,,,,P29,,,,
,,,C2,config,LVDT BU1 SW Intercept 1,,,,,,,,,,P29,,,,
,,,C3,config,LVDT BU1 SW Slope 2,,,,,,,,,,P29,,,,
,,,C4,config,LVDT BU1 SW Intercept 2,,,,,,,,,,P29,,,,
,,,C5,config,LVDT BU2 NW Slope 1,,,,,,,,,,P29,,,,
,,,C6,config,LVDT BU2 NW Intercept 1,,,,,,,,,,P29,,,,
,,,C7,config,LVDT BU2 NW Slope 2,,,,,,,,,,P29,,,,
,,,C8,config,LVDT BU2 NW Intercept 2,,,,,,,,,,P29,,,,
,,,C9,config,LVDT BU3 SE Slope 1,,,,,,,,,,P29,,,,
,,,C10,config,LVDT BU3 SE Intercept 1,,,,,,,,,,P29,,,,
,,,C11,config,LVDT BU3 SE Slope 2,,,,,,,,,,P29,,,,
,,,C12,config,LVDT BU3 SE Intercept 2,,,,,,,,,,P29,,,,
,,,C13,config,LVDT BU4 NE Slope 1,,,,,,,,,,P29,,,,
,,,C14,config,LVDT BU4 NE Intercept 1,,,,,,,,,,P29,,,,
,,,C15,config,LVDT BU4 NE Slope 2,,,,,,,,,,P29,,,,
,,,C16,config,LVDT BU4 NE Intercept 2,,,,,,,,,,P29,,,,
,,,C17,config,LVDT BL1 SW Slope 1,,,,,,,,,,P29,,,,
,,,C18,config,LVDT BL1 SW Intercept 1,,,,,,,,,,P29,,,,
,,,C19,config,LVDT BL1 SW Slope 2,,,,,,,,,,P29,,,,
,,,C20,config,LVDT BL1 SW Intercept 2,,,,,,,,,,P29,,,,
,,,C21,config,LVDT BL2 NW Slope 1,,,,,,,,,,P29,,,,
,,,C22,config,LVDT BL2 NW Intercept 1,,,,,,,,,,P29,,,,
,,,C23,config,LVDT BL2 NW Slope 2,,,,,,,,,,P29,,,,
,,,C24,config,LVDT BL2 NW Intercept 2,,,,,,,,,,P29,,,,
,,,C25,config,LVDT BL3 SE Slope 1,,,,,,,,,,P29,,,,
,,,C26,config,LVDT BL3 SE Intercept 1,,,,,,,,,,P29,,,,
,,,C27,config,LVDT BL3 SE Slope 2,,,,,,,,,,P29,,,,
,,,C28,config,LVDT BL3 SE Intercept 2,,,,,,,,,,P29,,,,
,,,C29,config,LVDT BL4 NE Slope 1,,,,,,,,,,P29,,,,
,,,C30,config,LVDT BL4 NE Intercept 1,,,,,,,,,,P29,,,,
,,,C31,config,LVDT BL4 NE Slope 2,,,,,,,,,,P29,,,,
,,,C32,config,LVDT BL4 NE Intercept 2,,,,,,,,,,P29,,,,
,,,C33,config,LVDT IU1 NW Slope 1,,,,,,,,,,P29,,,,
,,,C34,config,LVDT IU1 NW Intercept 1,,,,,,,,,,P29,,,,
,,,C35,config,LVDT IU1 NW Slope 2,,,,,,,,,,P29,,,,
,,,C36,config,LVDT IU1 NW Intercept 2,,,,,,,,,,P29,,,,
,,,C37,config,LVDT IU2 NE Slope 1,,,,,,,,,,P29,,,,
,,,C38,config,LVDT IU2 NE Intercept 1,,,,,,,,,,P29,,,,
,,,C39,config,LVDT IU2 NE Slope 2,,,,,,,,,,P29,,,,
,,,C40,config,LVDT IU2 NE Intercept 2,,,,,,,,,,P29,,,,
,,,C41,config,LVDT IU3 SW Slope 1,,,,,,,,,,P29,,,,
,,,C42,config,LVDT IU3 SW Intercept 1,,,,,,,,,,P29,,,,
,,,C43,config,LVDT IU3 SW Slope 2,,,,,,,,,,P29,,,,
,,,C44,config,LVDT IU3 SW Intercept 2,,,,,,,,,,P29,,,,
